date,brand,platform,total_records,total_engagement,total_comments,total_shares,total_views,positive_count,neutral_count,negative_count,risk_count,net_sentiment_score
2026-04-03,phuc_long,,25,22.0,22.0,0.0,0.0,9,16,0,2,0.36
2026-04-04,highlands,,20,20.0,20.0,0.0,0.0,4,15,1,5,0.15
2026-04-04,katinat,,12,12.0,12.0,0.0,0.0,4,8,0,2,0.3333333333333333
2026-04-04,phuc_long,,37,35.0,35.0,0.0,0.0,11,26,0,3,0.2972972972972973
2026-04-05,highlands,,10,10.0,10.0,0.0,0.0,3,7,0,2,0.3
2026-04-05,katinat,,51,50.0,50.0,0.0,0.0,9,42,0,12,0.17647058823529413
2026-04-05,phuc_long,,14,12.0,12.0,0.0,0.0,5,9,0,0,0.35714285714285715
2026-04-06,highlands,,124,122.0,122.0,0.0,0.0,22,102,0,32,0.1774193548387097
2026-04-06,katinat,,53,52.0,52.0,0.0,0.0,14,39,0,10,0.2641509433962264
2026-04-06,phuc_long,,17,16.0,16.0,0.0,0.0,5,12,0,2,0.29411764705882354
2026-04-07,highlands,,18,17.0,17.0,0.0,0.0,6,12,0,4,0.3333333333333333
2026-04-07,katinat,,43,42.0,42.0,0.0,0.0,14,28,1,10,0.3023255813953488
2026-04-07,phuc_long,,9,8.0,8.0,0.0,0.0,3,6,0,0,0.3333333333333333
2026-04-08,highlands,,170,168.0,168.0,0.0,0.0,42,127,1,10,0.2411764705882353
2026-04-08,katinat,,106,102.0,102.0,0.0,0.0,20,83,3,18,0.16037735849056603
2026-04-08,phuc_long,,63,59.0,59.0,0.0,0.0,6,57,0,2,0.09523809523809523
2026-04-09,highlands,,68,67.0,67.0,0.0,0.0,18,49,1,7,0.25
2026-04-09,katinat,,97,95.0,95.0,0.0,0.0,33,64,0,18,0.3402061855670103
2026-04-09,phuc_long,,26,26.0,26.0,0.0,0.0,5,18,3,0,0.07692307692307693
2026-04-10,highlands,,39,37.0,37.0,0.0,0.0,10,29,0,13,0.2564102564102564
2026-04-10,katinat,,94,93.0,93.0,0.0,0.0,22,71,1,13,0.22340425531914893
2026-04-10,phuc_long,,35,32.0,32.0,0.0,0.0,12,23,0,2,0.34285714285714286
2026-04-11,highlands,,42,41.0,41.0,0.0,0.0,14,28,0,6,0.3333333333333333
2026-04-11,katinat,,106,102.0,102.0,0.0,0.0,40,61,5,23,0.330188679245283
2026-04-11,phuc_long,,64,62.0,62.0,0.0,0.0,19,45,0,4,0.296875
2026-04-12,highlands,,87,86.0,86.0,0.0,0.0,22,64,1,14,0.2413793103448276
2026-04-12,katinat,,53,52.0,52.0,0.0,0.0,15,38,0,5,0.2830188679245283
2026-04-12,phuc_long,,9,8.0,8.0,0.0,0.0,2,7,0,0,0.2222222222222222
2026-04-13,highlands,,197,194.0,194.0,0.0,0.0,35,159,3,32,0.16243654822335024
2026-04-13,katinat,,181,178.0,178.0,0.0,0.0,42,135,4,23,0.20994475138121546
2026-04-13,phuc_long,,11,11.0,11.0,0.0,0.0,2,9,0,0,0.18181818181818182
2026-04-14,highlands,,126,124.0,124.0,0.0,0.0,35,91,0,9,0.2777777777777778
2026-04-14,katinat,,125,119.0,119.0,0.0,0.0,33,91,1,19,0.256
2026-04-14,phuc_long,,14,13.0,13.0,0.0,0.0,4,10,0,0,0.2857142857142857
2026-04-15,highlands,,171,168.0,168.0,0.0,0.0,49,112,10,45,0.22807017543859648
2026-04-15,katinat,,157,152.0,152.0,0.0,0.0,31,125,1,11,0.1910828025477707
2026-04-15,phuc_long,,88,85.0,85.0,0.0,0.0,18,64,6,19,0.13636363636363635
2026-04-16,highlands,,51,50.0,50.0,0.0,0.0,16,34,1,7,0.29411764705882354
2026-04-16,katinat,,88,84.0,84.0,0.0,0.0,32,56,0,10,0.36363636363636365
2026-04-16,phuc_long,,55,53.0,53.0,0.0,0.0,18,37,0,10,0.32727272727272727
2026-04-17,highlands,,12,12.0,12.0,0.0,0.0,4,7,1,1,0.25
2026-04-17,katinat,,204,199.0,199.0,0.0,0.0,63,141,0,9,0.3088235294117647
2026-04-17,phuc_long,,28,25.0,25.0,0.0,0.0,15,12,1,0,0.5
2026-04-18,highlands,,61,60.0,60.0,0.0,0.0,18,43,0,10,0.29508196721311475
2026-04-18,katinat,,130,128.0,128.0,0.0,0.0,39,91,0,12,0.3
2026-04-18,phuc_long,,113,112.0,112.0,0.0,0.0,33,79,1,17,0.2831858407079646
2026-04-19,highlands,,51,50.0,50.0,0.0,0.0,11,38,2,10,0.17647058823529413
2026-04-19,katinat,,26,26.0,26.0,0.0,0.0,5,20,1,1,0.15384615384615385
2026-04-19,phuc_long,,73,72.0,72.0,0.0,0.0,15,58,0,7,0.2054794520547945
2026-04-20,highlands,,136,134.0,134.0,0.0,0.0,34,102,0,13,0.25
2026-04-20,katinat,,142,140.0,140.0,0.0,0.0,38,100,4,17,0.23943661971830985
2026-04-20,phuc_long,,56,54.0,54.0,0.0,0.0,15,40,1,11,0.25
2026-04-21,highlands,,60,59.0,59.0,0.0,0.0,9,48,3,4,0.1
2026-04-21,katinat,,126,123.0,123.0,0.0,0.0,50,76,0,14,0.3968253968253968
2026-04-21,phuc_long,,198,195.0,195.0,0.0,0.0,77,118,3,20,0.37373737373737376
2026-04-22,highlands,,64,63.0,63.0,0.0,0.0,14,50,0,2,0.21875
2026-04-22,katinat,,169,164.0,164.0,0.0,0.0,65,103,1,27,0.378698224852071
2026-04-22,phuc_long,,141,135.0,135.0,0.0,0.0,46,94,1,16,0.3191489361702128
2026-04-23,highlands,,90,88.0,88.0,0.0,0.0,21,68,1,8,0.2222222222222222
2026-04-23,katinat,,53,49.0,49.0,0.0,0.0,11,33,9,8,0.03773584905660377
2026-04-23,phuc_long,,241,238.0,238.0,0.0,0.0,87,150,4,19,0.34439834024896265
2026-04-24,highlands,,147,144.0,144.0,0.0,0.0,46,95,6,7,0.272108843537415
2026-04-24,katinat,,84,81.0,81.0,0.0,0.0,17,67,0,10,0.20238095238095238
2026-04-24,phuc_long,,39,37.0,37.0,0.0,0.0,21,17,1,5,0.5128205128205128
2026-04-25,highlands,,47,46.0,46.0,0.0,0.0,12,35,0,8,0.2553191489361702
2026-04-25,katinat,,35,33.0,33.0,0.0,0.0,9,25,1,3,0.22857142857142856
2026-04-25,phuc_long,,63,61.0,61.0,0.0,0.0,23,40,0,15,0.36507936507936506
2026-04-26,highlands,,151,147.0,147.0,0.0,0.0,25,124,2,15,0.152317880794702
2026-04-26,katinat,,28,27.0,27.0,0.0,0.0,9,19,0,3,0.32142857142857145
2026-04-26,phuc_long,,152,150.0,150.0,0.0,0.0,58,90,4,21,0.35526315789473684
2026-04-27,highlands,,116,114.0,114.0,0.0,0.0,38,77,1,13,0.31896551724137934
2026-04-27,katinat,,51,50.0,50.0,0.0,0.0,23,28,0,9,0.45098039215686275
2026-04-27,phuc_long,,28,27.0,27.0,0.0,0.0,8,19,1,6,0.25
2026-04-28,highlands,,69,66.0,66.0,0.0,0.0,17,50,2,16,0.21739130434782608
2026-04-28,katinat,,206,200.0,200.0,0.0,0.0,68,137,1,58,0.32524271844660196
2026-04-28,phuc_long,,100,96.0,96.0,0.0,0.0,26,73,1,13,0.25
2026-04-29,highlands,,119,114.0,114.0,0.0,0.0,31,78,10,11,0.17647058823529413
2026-04-29,katinat,,53,47.0,47.0,0.0,0.0,20,32,1,12,0.3584905660377358
2026-04-29,phuc_long,,86,82.0,82.0,0.0,0.0,27,59,0,10,0.313953488372093
2026-04-30,highlands,,38,35.0,35.0,0.0,0.0,13,22,3,4,0.2631578947368421
2026-04-30,katinat,,30,28.0,28.0,0.0,0.0,6,24,0,2,0.2
2026-04-30,phuc_long,,64,61.0,61.0,0.0,0.0,18,46,0,7,0.28125
2026-05-01,highlands,,28,27.0,27.0,0.0,0.0,5,20,3,5,0.07142857142857142
2026-05-01,katinat,,17,16.0,16.0,0.0,0.0,3,14,0,1,0.17647058823529413
2026-05-01,phuc_long,,169,167.0,167.0,0.0,0.0,65,103,1,18,0.378698224852071
2026-05-02,highlands,,55,54.0,54.0,0.0,0.0,13,38,4,3,0.16363636363636364
2026-05-02,katinat,,9,9.0,9.0,0.0,0.0,5,3,1,0,0.4444444444444444
2026-05-02,phuc_long,,19,18.0,18.0,0.0,0.0,7,12,0,3,0.3684210526315789
2026-05-03,highlands,,97,96.0,96.0,0.0,0.0,27,70,0,30,0.27835051546391754
2026-05-03,katinat,,61,60.0,60.0,0.0,0.0,12,47,2,5,0.16393442622950818
2026-05-03,phuc_long,,11,10.0,10.0,0.0,0.0,2,8,1,2,0.09090909090909091
2026-05-04,highlands,,194,191.0,191.0,0.0,0.0,54,128,12,71,0.21649484536082475
2026-05-04,katinat,,82,81.0,81.0,0.0,0.0,21,59,2,27,0.23170731707317074
2026-05-04,phuc_long,,486,484.0,484.0,0.0,0.0,195,283,8,62,0.38477366255144035
2026-05-05,highlands,,87,86.0,86.0,0.0,0.0,22,64,1,27,0.2413793103448276
2026-05-05,katinat,,78,77.0,77.0,0.0,0.0,29,48,1,7,0.358974358974359
2026-05-05,phuc_long,,32,32.0,32.0,0.0,0.0,13,17,2,1,0.34375
2026-05-06,highlands,,223,220.0,220.0,0.0,0.0,49,166,8,42,0.18385650224215247
2026-05-06,katinat,,82,80.0,80.0,0.0,0.0,39,41,2,13,0.45121951219512196
2026-05-06,phuc_long,,133,132.0,132.0,0.0,0.0,53,80,0,23,0.39849624060150374
2026-05-07,highlands,,80,79.0,79.0,0.0,0.0,9,68,3,15,0.075
2026-05-07,katinat,,59,58.0,58.0,0.0,0.0,15,44,0,8,0.2542372881355932
2026-05-07,phuc_long,,10,9.0,9.0,0.0,0.0,6,4,0,1,0.6
2026-05-08,highlands,,118,116.0,116.0,0.0,0.0,25,89,4,14,0.17796610169491525
2026-05-08,katinat,,67,65.0,65.0,0.0,0.0,16,51,0,9,0.23880597014925373
2026-05-08,phuc_long,,276,272.0,272.0,0.0,0.0,100,170,6,44,0.34057971014492755
2026-05-09,highlands,,27,27.0,27.0,0.0,0.0,4,21,2,4,0.07407407407407407
2026-05-09,katinat,,105,103.0,103.0,0.0,0.0,22,82,1,17,0.2
2026-05-09,phuc_long,,16,15.0,15.0,0.0,0.0,6,10,0,4,0.375
2026-05-10,highlands,,10,10.0,10.0,0.0,0.0,1,9,0,1,0.1
2026-05-10,katinat,,72,71.0,71.0,0.0,0.0,17,55,0,1,0.2361111111111111
2026-05-10,phuc_long,,85,83.0,83.0,0.0,0.0,28,56,1,8,0.3176470588235294
2026-05-11,highlands,,110,107.0,107.0,0.0,0.0,30,79,1,18,0.2636363636363636
2026-05-11,katinat,,112,111.0,111.0,0.0,0.0,48,64,0,15,0.42857142857142855
2026-05-11,phuc_long,,194,191.0,191.0,0.0,0.0,79,112,3,29,0.3917525773195876
2026-05-12,highlands,,45,44.0,44.0,0.0,0.0,6,37,2,16,0.08888888888888889
2026-05-12,katinat,,68,65.0,65.0,0.0,0.0,19,49,0,5,0.27941176470588236
2026-05-12,phuc_long,,76,73.0,73.0,0.0,0.0,33,40,3,13,0.39473684210526316
2026-05-13,highlands,,2,1.0,1.0,0.0,0.0,1,1,0,2,0.5
2026-05-13,katinat,,7,5.0,5.0,0.0,0.0,4,3,0,3,0.5714285714285714
2026-05-13,phuc_long,,10,10.0,10.0,0.0,0.0,0,9,1,1,-0.1
2026-05-14,highlands,,3,2.0,2.0,0.0,0.0,1,2,0,2,0.3333333333333333
2026-05-14,katinat,,2,1.0,1.0,0.0,0.0,1,1,0,0,0.5
2026-05-14,phuc_long,,67,64.0,64.0,0.0,0.0,22,44,1,7,0.31343283582089554
2026-05-15,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-05-15,katinat,,6,2.0,2.0,0.0,0.0,5,1,0,1,0.8333333333333334
2026-05-15,phuc_long,,15,9.0,9.0,0.0,0.0,5,9,1,2,0.26666666666666666
2026-05-16,highlands,,4,3.0,3.0,0.0,0.0,3,1,0,2,0.75
2026-05-16,katinat,,3,1.0,1.0,0.0,0.0,2,1,0,3,0.6666666666666666
2026-05-16,phuc_long,,3,2.0,2.0,0.0,0.0,2,1,0,1,0.6666666666666666
2026-05-17,highlands,,1,0.0,0.0,0.0,0.0,1,0,0,1,1.0
2026-05-17,katinat,,3,2.0,2.0,0.0,0.0,2,1,0,0,0.6666666666666666
2026-05-17,phuc_long,,10,6.0,6.0,0.0,0.0,4,6,0,1,0.4
2026-05-18,highlands,,3,1.0,1.0,0.0,0.0,2,1,0,2,0.6666666666666666
2026-05-18,katinat,,2,0.0,0.0,0.0,0.0,2,0,0,2,1.0
2026-05-18,phuc_long,,103,100.0,100.0,0.0,0.0,43,58,2,12,0.39805825242718446
2026-05-19,phuc_long,,22,16.0,16.0,0.0,0.0,12,10,0,4,0.5454545454545454
2026-05-20,highlands,,2,0.0,0.0,0.0,0.0,2,0,0,1,1.0
2026-05-20,katinat,,2,0.0,0.0,0.0,0.0,1,1,0,0,0.5
2026-05-20,phuc_long,,37,30.0,30.0,0.0,0.0,15,22,0,6,0.40540540540540543
2026-05-21,highlands,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-05-21,katinat,,1,0.0,0.0,0.0,0.0,0,1,0,1,0.0
2026-05-21,phuc_long,,25,21.0,21.0,0.0,0.0,8,17,0,8,0.32
2026-05-22,katinat,,4,0.0,0.0,0.0,0.0,1,3,0,1,0.25
2026-05-22,phuc_long,,8,4.0,4.0,0.0,0.0,4,4,0,1,0.5
2026-05-23,highlands,,4,2.0,2.0,0.0,0.0,2,2,0,2,0.5
2026-05-23,katinat,,4,0.0,0.0,0.0,0.0,2,2,0,2,0.5
2026-05-23,phuc_long,,7,1.0,1.0,0.0,0.0,3,4,0,2,0.42857142857142855
2026-05-24,katinat,,6,3.0,3.0,0.0,0.0,4,2,0,1,0.6666666666666666
2026-05-24,phuc_long,,4,2.0,2.0,0.0,0.0,3,1,0,1,0.75
NaT,highlands,,293,0.0,0.0,0.0,0.0,97,188,8,62,0.3037542662116041
NaT,katinat,,269,0.0,0.0,0.0,0.0,69,195,5,52,0.2379182156133829
NaT,phuc_long,,69,0.0,0.0,0.0,0.0,24,44,1,7,0.3333333333333333
